3,738103E+013	1,954266E+012	-1,029963E+010	0,000000E+000	0,000000E+000	-1,029963E+009	7,164263E+012	-8,148030E+011	-8,454475E+009	0,000000E+000	0,000000E+000	-8,454475E+008	1,599346E+012	3,102137E+011	2,382084E+009	0,000000E+000	0,000000E+000	2,382084E+008	-6,332097E+012	-3,502276E+011	-1,073859E+009	0,000000E+000	0,000000E+000	-1,073859E+008	4,748014E+012	2,482243E+011	7,712948E+008	0,000000E+000	0,000000E+000	7,712948E+007	-7,250370E+012	-3,598585E+011	-1,073859E+009	0,000000E+000	0,000000E+000	-1,073859E+008	1,244367E+013	4,239498E+011	2,382084E+009	0,000000E+000	0,000000E+000	2,382084E+008	-4,975386E+013	-1,411765E+012	-8,454475E+009	0,000000E+000	0,000000E+000	-8,454475E+008	
1,954266E+012	1,306523E+014	-8,196184E+011	1,628555E+007	-2,876363E+008	-4,917711E+010	-1,411765E+012	2,532286E+013	-8,782989E+011	3,159336E+006	-2,368417E+008	-4,036714E+010	4,239498E+011	5,535650E+012	2,792649E+011	6,895120E+005	6,671669E+007	1,137361E+010	-3,598585E+011	-2,212631E+013	-1,751598E+011	-2,758048E+006	-3,009124E+007	-5,127300E+009	2,482243E+011	1,659444E+013	1,275708E+011	2,068536E+006	2,160871E+007	3,682662E+009	-3,502276E+011	-2,534480E+013	-1,832382E+011	-3,159336E+006	-3,008284E+007	-5,127300E+009	3,102137E+011	4,354438E+013	3,746667E+011	5,428517E+006	6,661744E+007	1,137361E+010	-8,148030E+011	-1,741719E+014	-1,379030E+012	-2,171407E+007	-2,363207E+008	-4,036714E+010	
-1,029963E+010	-8,196184E+011	3,735018E+013	-6,866419E+008	-3,278474E+010	4,319661E+008	1,373284E+010	4,651018E+010	7,227110E+012	-5,636317E+008	-2,691143E+010	3,545804E+008	-3,433210E+009	-1,244065E+011	1,583371E+012	1,588056E+008	7,582407E+009	-9,990449E+007	1,998090E+009	2,285117E+011	-6,323106E+012	-7,159061E+007	-3,418200E+009	4,503761E+007	-1,308224E+009	-1,702983E+011	4,742060E+012	5,141966E+007	2,455108E+009	-3,234808E+007	1,744299E+009	2,567861E+011	-7,242387E+012	-7,159061E+007	-3,418200E+009	4,503761E+007	-4,360748E+008	-4,583127E+011	1,243961E+013	1,588056E+008	7,582407E+009	-9,990449E+007	-1,998090E+009	1,799069E+012	-4,975352E+013	-5,636317E+008	-2,691143E+010	3,545804E+008	
0,000000E+000	1,628555E+007	-6,866419E+008	1,066749E+008	4,071387E+006	-2,145756E+004	0,000000E+000	-2,171407E+007	9,155226E+008	3,856424E+007	-1,697506E+006	-1,761349E+004	0,000000E+000	5,428517E+006	-2,288806E+008	-3,328329E+006	6,462785E+005	4,962674E+003	0,000000E+000	-3,159336E+006	1,332060E+008	-1,018936E+007	-7,296408E+005	-2,237206E+003	0,000000E+000	2,068536E+006	-8,721496E+007	7,735157E+006	5,171340E+005	1,606864E+003	0,000000E+000	-2,758048E+006	1,162866E+008	-1,210243E+007	-7,497053E+005	-2,237206E+003	0,000000E+000	6,895120E+005	-2,907165E+007	1,926401E+007	8,832287E+005	4,962674E+003	0,000000E+000	3,159336E+006	-1,332060E+008	-8,001518E+007	-2,941176E+006	-1,761349E+004	
0,000000E+000	-2,876363E+008	-3,278474E+010	4,071387E+006	3,009840E+008	-2,390554E+006	0,000000E+000	-2,368417E+008	-6,360118E+009	-2,941176E+006	7,638973E+007	-1,962292E+006	0,000000E+000	6,671669E+007	-1,388069E+009	8,832287E+005	4,873691E+006	5,528839E+005	0,000000E+000	-3,009124E+007	5,552277E+009	-7,497053E+005	-4,309459E+007	-2,492437E+005	0,000000E+000	2,160871E+007	-4,164208E+009	5,171340E+005	3,241566E+007	1,790183E+005	0,000000E+000	-3,008284E+007	6,360118E+009	-7,296408E+005	-4,979979E+007	-2,492437E+005	0,000000E+000	6,661744E+007	-1,092825E+010	6,462785E+005	8,405855E+007	5,528839E+005	0,000000E+000	-2,363207E+008	4,371298E+010	-1,697506E+006	-3,392243E+008	-1,962292E+006	
-1,029963E+009	-4,917711E+010	4,319661E+008	-2,145756E+004	-2,390554E+006	1,786050E+008	1,373284E+009	-9,540176E+009	3,545804E+008	2,861008E+004	-4,637586E+005	9,779190E+007	-3,433210E+008	-2,082104E+009	-9,990449E+007	-7,152520E+003	-1,012134E+005	-2,001236E+007	1,998090E+008	8,328415E+009	4,503761E+007	4,162687E+003	4,048535E+005	-2,664361E+006	-1,308224E+008	-6,246311E+009	-3,234808E+007	-2,725467E+003	-3,036401E+005	2,331407E+006	1,744299E+008	9,540176E+009	4,503761E+007	3,633957E+003	4,637586E+005	-4,579531E+006	-4,360748E+007	-1,639237E+010	-9,990449E+007	-9,084892E+002	-7,968512E+005	2,604796E+006	-1,998090E+008	6,556947E+010	3,545804E+008	-4,162687E+003	3,187405E+006	-2,091776E+007	
7,164263E+012	-1,411765E+012	1,373284E+010	0,000000E+000	0,000000E+000	1,373284E+009	1,506533E+012	-5,054938E+011	1,127263E+010	0,000000E+000	0,000000E+000	1,127263E+009	2,810941E+011	-1,564377E+010	-3,176111E+009	0,000000E+000	0,000000E+000	-3,176111E+008	-1,211425E+012	2,353534E+011	1,431812E+009	0,000000E+000	0,000000E+000	1,431812E+008	9,099807E+011	-1,793176E+011	-1,028393E+009	0,000000E+000	0,000000E+000	-1,028393E+008	-1,391723E+012	2,776138E+011	1,431812E+009	0,000000E+000	0,000000E+000	1,431812E+008	2,410320E+012	-5,147170E+011	-3,176111E+009	0,000000E+000	0,000000E+000	-3,176111E+008	-9,669043E+012	2,113970E+012	1,127263E+010	0,000000E+000	0,000000E+000	1,127263E+009	
-8,148030E+011	2,532286E+013	4,651018E+010	-2,171407E+007	-2,368417E+008	-9,540176E+009	-5,054938E+011	4,947370E+012	-1,305179E+011	-4,212448E+006	-1,934324E+008	-7,831077E+009	3,169530E+010	1,065141E+012	6,287756E+010	-9,193493E+005	5,451964E+007	2,206438E+009	1,323863E+011	-4,287382E+012	-6,878513E+010	3,677397E+006	-2,455793E+007	-9,946771E+008	-1,034935E+011	3,215948E+012	5,085186E+010	-2,758048E+006	1,764423E+007	7,144227E+008	1,636738E+011	-4,912374E+012	-7,541631E+010	4,212448E+006	-2,456913E+007	-9,946771E+008	-3,377941E+011	8,445972E+012	1,411883E+011	-7,238022E+006	5,465197E+007	2,206438E+009	1,433829E+012	-3,379207E+013	-5,415442E+011	2,895209E+007	-1,941270E+008	-7,831077E+009	
-8,454475E+009	-8,782989E+011	7,227110E+012	9,155226E+008	-6,360118E+009	3,545804E+008	1,127263E+010	-1,305179E+011	1,440560E+012	7,515089E+008	-5,220718E+009	2,910581E+008	-2,818158E+009	-5,458859E+010	2,973718E+011	-2,117408E+008	1,470959E+009	-8,200684E+007	1,640137E+009	1,661472E+011	-1,221149E+012	9,545414E+007	-6,631181E+008	3,696923E+007	-1,073859E+009	-1,243998E+011	9,162929E+011	-6,855954E+007	4,762818E+008	-2,655300E+007	1,431812E+009	1,893563E+011	-1,400103E+012	9,545414E+007	-6,631181E+008	3,696923E+007	-3,579530E+008	-3,286763E+011	2,410717E+012	-2,117408E+008	1,470959E+009	-8,200684E+007	-1,640137E+009	1,308074E+012	-9,651664E+012	7,515089E+008	-5,220718E+009	2,910581E+008	
0,000000E+000	3,159336E+006	-5,636317E+008	3,856424E+007	-2,941176E+006	2,861008E+004	0,000000E+000	-4,212448E+006	7,515089E+008	2,254249E+007	-1,053112E+006	2,348465E+004	0,000000E+000	1,053112E+006	-1,878772E+008	-4,881510E+006	-3,259119E+004	-6,616899E+003	0,000000E+000	-6,128996E+005	1,093425E+008	-5,918664E+004	4,903197E+005	2,982942E+003	0,000000E+000	4,012883E+005	-7,159061E+007	1,255934E+005	-3,735784E+005	-2,142486E+003	0,000000E+000	-5,350511E+005	9,545414E+007	-4,348077E+005	5,783622E+005	2,982942E+003	0,000000E+000	1,337628E+005	-2,386354E+007	-4,456220E+005	-1,072327E+006	-6,616899E+003	0,000000E+000	6,128996E+005	-1,093425E+008	-7,399630E+005	4,404103E+006	2,348465E+004	
